,label,text
7191,2," #41: @Dilal1996 ed ""RT @9GAG: Dread it, run from it, destiny arrives all the same. https://t.co/MgNsnxtBou"""
7192,0," #5: @Red Nation Rising ed ""RT @RNRColorado: Those who experienced communism first-hand now stand up for Christian morality while the west crumbles #MAGAhttps://t.co/…"""
7193,4,"Tweet #2: @Carlos Bretado tweeted ""RT @itsnisrin: My bestfriend and I are depressed. https://t.co/9XEVrPe0XQ"""
7194,4," #52: @zane ed ""RT @DashieXP: I’m in trouble... 🚓 https://t.co/3vS7wYxEUO"""
7195,5," #78: @伊藤ハイビス ed ""@jcknx そう言っていただけると救われます😭　なぜ気がつかなかったか私よ…どこかでまとめる機会があったら直します～～！　そして読んでくれてる方が本当に存在していることに驚いてますありがとうございます！"""
7196,1," #17: @Tom Crinstam ed ""See, for a long time, white supremacy and by association to it, racism in general was not socially acceptable in anyway. It was still going on mind you, but it was all very quiet and hush, hush, because normal people literally reacted with revulsion to it. You know, the whole"""
7197,3," #64: @Commander 🔪Cobblepot 🐧☂️ ed ""RT @cumberbatchweb: Benedict and Sophie looking amazing. I love it #MetGala So pleased they went for the theme https://t.co/1dynG0ti2b"""
7198,4,"Tweet #54: @'D. tweeted ""@OlaosunD Not much. But it's paining me still. 😢"""
7199,4,"Tweet #61: @𝒥𝒶𝓃𝓃𝒾𝑒𝓁𝓁𝑒 tweeted ""RT @payformycoffee: at some pointyou need to startcaring lessand stop hurtingyourself"""
7200,3," #89: @TB Bible s ed ""Romans 1:12 that is, that you and I may be mutually encouraged by each other’s faith."""
7201,3," #8: @lindsay ed ""@minsjoongi LIKE I HAD THE BEST TIME WJTH YOU IM SO HAPPY OUR INTERESTS CHANGED TO THE SAME THING"""
7202,1," #65: @summer ed ""me vs nausea"""
7203,1," #44: @What’s right not who’s right ed ""@BrianSimsPA It  was a scary world for that lovely lovely elderly woman you harassed& bullied -does it sicken you to know you are everything you hate??"""
7204,3," #10: @fuzzybear ed ""RT @Casumptious: If ever there were a good enough reason to shut this pig farm down is now when our schools, roads and hospitals are crumbl…"""
7205,4," #16: @精神を病んだメルヒェンbot ed ""(……ワイン、ワインを。飲まねば。アルコールを……)"""
7206,3," #43: @KeMotswana22/04 ed ""@Julius_S_Malema @CyrilRamaphosa @MYANC @MmusiMaimane @Our_DA @EdgarsFashion  @MrPriceSport @MrPriceHome @TFGZA @Clicks_SA @PicknPay @WOOLWORTHS_SA @CGCSA1 @ParliamentofRSA @eNCA @SABCNewsOnline @MorningLiveSABC https://t.co/6kMiuhRj3h"""
7207,2," #25: @· ✫ ˚ . ✦ * ˚✵ ed ""rly wishing the racists didn't scare azie off twitter right about now"""
7208,3," #42: @kayel ed ""RT @nxgxl__: WHEN LADY GAGA'S LASHES IS LONGER THAN YOUR PATIENCE #MetGala https://t.co/PTMzL72Noa"""
7209,4,"Tweet #35: @Sumaiya Javed tweeted ""RT @MiddleEastEye: Ramadan in Gaza began with a day of mourning. 23 Palestinians were killed after Israeli airstrikes fired into the besi…"""
7210,4,"Tweet #39: @71 Brewing tweeted ""Got a ticket for @ yet? Or are you going to be one of those, stood outside weeping on security's shoulder as they tell you it's completely sold out? Nobody wants that, grab a ticket now. https://t.co/JdobX6OUHL https://t.co/dZbg9ot3jW"""
7211,4," #2: @Mike Gottesman ed ""RT @Lymeloonies: If I could think of and or draw new #LymeDisease cartoons I'm not so sure as they would be as light as this one done years…"""
7212,3," #7: @Eric Rogers ed ""@CaitlinUnruh The movie made me happy in several ways, but i think when you rely on stuff that is purely coincidence to solve story issues, especially BIG moments that the entire film depends on, that’s problematic."""
7213,3," #21: @اخبار فوتبال ایران ed ""RT @JZarif: On May 8 2018, US withdrew from #JCPOA, violated #UNSCR 2231 & pressured others—incl #E3—to do the sameAfter a year of patienc…"""
7214,4," #27: @thanaphanoey ed ""RT @tongsupp: bereaved, mournful ที่สูญเสียคนรัก, เศร้าโศก"""
7215,4,"Tweet #10: @𝒴𝓊𝒶&𝒮𝒶𝓀𝓊𝓇𝒶💉½@共同病み垢 tweeted ""女の子と話してるのを見かけるだけで妬いて誰かと楽しそうに話してるの見るだけでつらくなって...こんな弱い自分なんか..大っ嫌いだ.."""
7216,2," #34: @— 𝓇𝓎𝑒 🍃 ed ""RT @cynetelle: So... maybe we can kiinda establish that this is his way of calming jm down? Like jm was nervous during mma as well... um..…"""
7217,4," #8: @팀플은 죄악 다 없어져라!!!!🐾라슈🐾 ed ""@glum_as 앜ㅋㅋㅋㅋㅋ 헉 그러면 글루미가 라슈 진짜 줄건가바~~(양심어디) ㅋㅋㅋㅋㅋ헉 나 오늘 일요일인줄알앗어 너 알바간줄.....ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 집에서 놀았오~~??"""
7218,3," #84: @Rappler ed ""Gonzales: I fondly remember that during our frat gatherings… si Boss Nogie ay isa sa mga pinakamaingay, pinaka-boisterous at jovial. The life of the party, so to speak. | via @maracepeda"""
7219,4,"Tweet #4: @Barak Granot tweeted ""RT @NoaHakim: We just had a minute of silence in the embassy @IsraelinIndia🇮🇱🇮🇳, commemorating the Israeli #MemorialDay.Today we all in #I…"""
7220,4,"Tweet #58: @Jolkien Rolkien R. Tolkien tweeted ""@_lovetegan Same. And excuse me but I'm not suddenly going to allow people calling me that if I've always heard it used as a degrading and intentionally hurting word for women. It's not suddenly a fun funky catch phrase after that history"""
7221,3," #33: @Propertyhub ed ""Wishing a Blessed Ramdan that will inspire you and give you the strength to win every challenge.#Ramdan #Ramzan #RamdanMubarak #Goa #PropertyHubGoa #GoaRealEstate https://t.co/hGdjzxwHP0"""
7222,5," #40: @hiroki ed ""RT @PlayStation_jp: 5月15日より新宿マルイアネックスで『Bloodborne』『GRAVITY DAZE 2』『ワンダと巨像』のスタチュー展示＆グッズ販売を開催！スタチューの写真を撮って投稿すると缶バッジセットがもらえるキャンペーンも実施です！詳しくは…"""
7223,3," #57: @aurora with luv ed ""RT @OT7Rkive: He isn't Manager Sejin. He's Dad Sejin. He's take you to concerts Sejin. He's bury your face in my chest when you get shy Sej…"""
7224,3," #66: @tariq pakzad ed ""RT @SamarMinallahKh: While many believe they are inherently deserving of privileges and special treatment, here is Ahmad's reaction to an a…"""
7225,3," #34: @posso vedere 🇪🇺 ed ""RT @LuckyHeronSay: I think @GreatOrmondSt Hospital just saved our babyI can't begin to describe the gratitude I feel for the medical staf…"""
7226,0,"Tweet #64: @Mogomotsi Matshego tweeted ""@Mmaps_ThePro Yes, we are infact very angry people. 1. Blacks are still second class citizens in Africa, yes we are angry. 2. Corrupt government for 24 years, yes we are angry.Unemployed graduates who took loans to finance their studies hoping to better the lives of their families"""
7227,3," #19: @☘️ ed ""RT @YOTTO_R: Learn to trust God, He will Amaze you."""
7228,3," #40: @ashley💐 ed ""I was sleeping so good Paris done woke me up 🙄I hope she kno she finna eat & go back to sleep cause I’m tired"""
7229,4," #31: @Monokuma ed ""“Making such ""hope""-filled kids still each other— such a 'despair'-filled situation— My heart is all a-thump with excitement!”"""
7230,0,"Tweet #58: @Police Station Rep tweeted ""@Leskanic30 There’s a very real problem in this country-our most vulnerable & at risk children are failed & criminalised. Then we are surprised that they become damaged, angry/individuals. I’m not sure that ridiculing any suggestion to end the cycle, i.e preventative measures, is productive"""
7231,4,"Tweet #79: @circe tweeted ""RT @jon_snow_420: do the cullens keep making their kids go to high school after bella becomes a vampire or was that just a thing they were…"""
7232,3," #6: @ゆーしぃ ed ""@_Goburn_ 勇者だと固有の名前が必要になる問題だけは残るよね。名付けようとするともうなんか「ヨシヒコ」しか出てこない…「brave」っていうIDがヒントだとするとソラの可能性も全然ありだねー"""
7233,4," #29: @Silly girl 😜with Ⓜ️agic 🐕🐶🇬🇧 ed ""RT @SMagic24: Update my jungle This waiting to re plant Using my empty plastic milk bottlesHay weather is not helping😫😩🥺so glum da…"""
7234,3," #55: @定義を英語で言ってみたbot ed ""The vectors (v_i) are said to be LINEAR INDEPENDENT if the equation a_1･v_1+...+a_n･v_n=0 can only be satisfied by a_i for i=1,..., n."""
7235,0," #3: @AJS ed ""RT @JCarter186: @Strikeoutlookin @Blondie_Patriot @TalbertSwan it is very offensive to be blamed for something that happened hundreds of ye…"""
7236,2," #79: @Caitlin Wemyss ed ""If you think of the biggest fright you've ever had, picture the pelmet in my bedroom crashing off the wall and onto my drawers in the middle of the night and i can guarantee the fright i got was bigger than any of yours xx"""
7237,2," #51: @third ed ""RT @kehmmmm: i was supposed to scare my friends but ended up scaring a random person RIP wkdkkddjdjj https://t.co/fdp9yhaRWO"""
7238,4," #20: @織迦@豆乳ラブ ed ""@hidekiccan ほっこりエピソードが追加されてる！！動物って言葉が通じないだけで愛情はちゃんと通じてるんですね🥰自分の帰りを毎日待っててくれる存在は貴重だなぁ✨"""
7239,4," #2: @William Irvine ed ""RT @GraceBrodie: @AngusRobertson Rather tin-eared responses Haven’t you understood the hurt you have caused? Or is everyone who is upset a…"""
7240,3," #50: @napo ed ""@theiosthanassis @Haris_Xenarios despite all that my opinion is these ""HD"" are light years better in detail and enjoyment than the old crappy 4:3 dvds so i am slowly switching my collectionαυτα"""
7241,3," #13: @Positive4sure ed ""RT @PaulShortino: I was so Honored to sing #GodBlessAmerica yesterday for #ASaluteToVeterans . @AviatorsLV @LVBallpark @stephie_j_helms @Ro…"""
7242,4,"Tweet #39: @Letter writer tweeted ""RT @SenatorDurbin: Leader McConnell has made clear he and Senate Republicans want the Mueller Report to disappear. With so many troubling q…"""
7243,3," #24: @Hideaki Yamakado ed ""明日です！弾きまくります！5/9 music bar S.O.Ra.6:30pm/7:30pm¥3000/¥3500 1D別ご予約 午後12時〜午後8時0664649292 Joyful Noiseメール予約oganchan_bass@yahoo.co.jp#massofego #fusion#jazz#rock#guitar＃ギター　＃フュージョン　＃ジャズ＃ロック https://t.co/EZPgYYCWz0"""
7244,3," #29: @N🧚🏽‍♀️ ed ""RT @OnlyCae_: you create your happiness, you create your misery, it’s all your choice."""
7245,3," #43: @wanderlust ed ""RT @VanityFair: Will Mnuchin’s slavish devotion to Trump land him in prison? https://t.co/3JWlCaxDvp"""
7246,4," #49: @Cde Never Maswerasei 🇿🇼 ed ""RT @edmnangagwa: After the tragic fire in July at the Matapi Flats in Mbare, we promised the residents that their homes would be renovated…"""
7247,0," #35: @Kj ed ""RT @ResearchDigest: Researchers Say Growing Up With A Troubled Or Harsh Father Can Influence Women’s Expectations Of Men, And, In Turn, The…"""
7248,3," #38: @Tamar 🥀 ed ""RT @fashioniconluke: little women is looking amazing so far https://t.co/5qEbWzS6Nm"""
7249,3," #13: @💙오소사랑💙 ed ""@nemmo_IDV 넴모님이 아직 학생이고,그사람과 같은 학교일시 신고는 가능하지만..충분한 증거가 있어야 처벌이 가능하데요..그래도 한번 담임선생님께 학교폭력 상담선생님(인성인권부)을 불러달라고 하시면 도움이 조금이라도 될거에요!!"""
7250,3," #37: @Mastani Kreation ed ""@TikonaTIL I'm way past just losing my patience. I'm really angry with @TikonaTIL  people.Your IVR system is shit. it disconnects my call after 30 seconds of ""pleasant"" music.  Non of your customer care number is taking my calls/complaints"""
7251,0," #51: @SPRobinson ed ""RT @richardhine: Obama delivered 7+ years of uninterrupted job growth while massively shrinking the $1T deficit he inherited. #TeaParty was…"""
7252,0," #57: @Suzy Baines ed ""@PC_Angry @4ChordsNoNet @darkmuse @dj_bunce @theJeremyVine @JohnSlice80 @metpoliceuk @london_cycling @cycleoptic @anneramsey740 @HounslowCycling @MikeyCycling @CyclistGlos So if you had a grudge against someone you had never met, let's just say a bike rider pissed you off and you had anger issues and in the heat of the moment you decided you wanted to mow him down and kill him, you would only be charged with dangerous driving?"""
7253,3," #83: @David Melia RNLD RGN MSc ed ""RT @MidYorkshireNHS: As part of My Nursing and Midwifery Week (#MYNaM) we're pleased to introduce you to Irene who's here to tell us what i…"""
7254,3," #54: @The world has gone MAD. ed ""RT @DaveOCKOP: Jordan Henderson: ""We're not just playing for pride – that's not enough for Liverpool – we're playing to win and make the fi…"""
7255,2," #35: @india times post ed ""Berlusconi says ready for EU vote after ""big fright"" of emergency surgery https://t.co/S2BC9qElyl https://t.co/gOocsoLCqS"""
7256,4,"Tweet #52: @ク ル ミ🍍🇰🇷 tweeted ""@Ojarumaru_jkt こんなかんわいい顔して筋肉もりもりでえんろい声出しちゃって、おめでとう"""
7257,2," #60: @❤️🙏JennaBug29🕊❤️ ed ""RT @LovLikeJesus: Cast all your anxiety on him because he cares for you - 1 Peter 5:7"""
7258,0," #68: @Chazelena ed ""I get so aggravated when I say something in a group chat and then 2 minutes later someone else says the same thing 😱"""
7259,4," #19: @🍑あひる💦🐸 ed ""@being_bored___ 全部好きだけど1枚目が1番好きかなぁ！！"""
7260,0,"Tweet #51: @sion @ kinda IA tweeted ""RT @stnrl: sis, control your ego. you're so fucking annoying. https://t.co/mtHbJNyHrC"""
7261,3," #2: @A Masked Error😈 ed ""Proprietor @vamsiK_ anna ki a very happy birthday 😊💐🎂"""
7262,4," #1: @Fenil Shah🇮🇳 ed ""RT @BJP4Bengal: Why is DIDI so upset with chants of JAI SHRI RAM & why does she call it ""GALAGALI""? https://t.co/dTrBqrS6Oo"""
7263,3," #6: @Prosecco Princess ed ""Guys.. the politics in this country are so suffocating.ah..when was the last time we had really good news?"""
7264,4,"Tweet #22: @Slim Ronald 🏁 tweeted ""RT @jewishjen: i’m literally laying in bed weeping about young girls who get pregnant and have nowhere to turn. they either have no resourc…"""
7265,4," #79: @. ed ""This is the real reason for my sorrow. https://t.co/W9Yr3wEXpe"""
7266,1," #22: @Mesalina ed ""@sossesoppa @anderslindberg Sicken hycklare den där Anders är! En riktig sossenolla"""
7267,3," #24: @ViktoriiaFisher ed ""RT @LoopyReasons: Miss from yesterday, today's pride!  Queen always @ladygaga. ❤️🎼 #METGaga #MetGala #LadyGaga #GAGA https://t.co/TNuVpkf23y"""
7268,3," #22: @A Aѕα∂ נανє∂🇵🇰 ed ""RT @ABHISHEK3809as: .It's a big shameTerriosts attacked oldest sufi shrine of Pakistan in the pious month of Ramzan,at Data sahib dargah L…"""
7269,4,"Tweet #26: @sarahjane tweeted ""I am very upset and scared about next steps with this stupid leg but the tiny people just gave me goodnight cuddles to make me feel better."""
