Unnamed: 0,text,label
6977,brg dtg kondisi stick nya ga ok penjual ga periksa dl yak trus tukar tp ga mao tanggung ongkir nya donk emg penjual ga mao rugi ya mao ga mao byr uang xtra utk ongkir tukar stick smoga kedepannya bs lbh,Fear
6978,elemennya lemah,Anger
6979,warna permintaan,Anger
6980,pengiriman cepat persis dikirim lensa makro usul ikan faset lebar lensa makro periksa dikirim kecewa,Sadness
6981,barang sesuai gambar mantul cepat nyampe puas banget,Love
6982,sesuai harganya build quality nya bagus material tampan nya plastik kuat nahan beban hp yg kadang membuaikan tripod nya hp nya posisi nunduk pemakaian kayu mount nya patah note foto pasangin tripod nya dgn holder merek holder bawaannya bagus,Sadness
6983,produk sesuai harga terjangkau kualitas bagus adminnya ramah responsif kendala pengiriman usahain pengiriman semoga barangnya rumah pembeli packingnya aman bangett makasih banyakk,Love
6984,proses pengiriman mengecewakan customer tdk dibantu penjual merespon so sad,Sadness
6985,lucuuu banget gambarnya bahannya tipis ya gapapa biar adem thanks seller,Love
6986,barang sesuai pesanan free sticker lucu packing aman tp barang mulus cacat tp bnyk debu ny jd bersihin lg bersih,Happy
6987,kecewa bangett beli lgsg bayar tanggal agustus skrg tanggal september barang diterima complaint minggu dr tanggal pemesanan krn sabar dipikir kendala skrg udh sebulan dibilang follow status pesanan yg complaint selesai ngga paham jdnya gimana penyelesaiannya,Anger
6988,barangnya ga,Fear
6989,bagus kokoh sellernya ramah beut eyyy puas deh repurchase,Love
6990,pelayanan toko buruk order laptop barangnya laptop nya ga nyala habis berusaha solusi seller seller respon seadanya menawarkan solusi lamban mikir respondnya banget terpaksa ajukan komplain komplain seller ga diskusi respon kendalanya dicuekin jangka habis dana refund yg baca ulasan anjurkan utk order toko tergoda tittle official store nyata nya pelayanan toko ga merchant harga ga murah,Fear
6991,harga bersaing barang sesuai pesanan nambah extra packing kardus bubble wrap barang aman selamat alhamdulillaah sengaja beli tujuan mungut sampah puntung rokok seller seller tes berhasil mungut sampah puntung rokok memakainya mudah lumayan ya beratnya kalo megangnya pegel hehe anyways terima kasih ya seller,Love
6992,uglykkk,Anger
6993,barang rusak adi charge sehinga dipakai respon penjual lambat kecewa sbgi pembeli,Anger
6994,bad admin opportunity lost pesanan tp diabaikan admin jd perhatian manajemen wingsfood,Fear
6995,disayangkan pelayanannya buruk barang sdh seminggu lbh statusnya menunggu kurir pick pembungkusnya jg tdk layak pembalut wanita dibungkus plastik transparan box mengecewakan,Sadness
6996,bagasi yg dikirim gk setimbang modelnya,Anger
6997,flash disk selamat pengepakannya aman permainan aman dimainkan pikir bonus permainan dalamnya terima kasih sis kelengkapan permainan,Love
6998,proses pesanan cepat packaging aman packaging rapi hasilnya matte aplikator mudah dipakai thank beli lg ah warna,Happy
6999,produk layanan bagus terpercaya,Happy
7000,nga lengket sepatu lem nya kayak nya lem ubu repack,Anger
7001,kecewa kualitasnya,Sadness
7002,elemen sesuai gambar layak harga murah,Fear
7003,belanja official store posisi barang diterima sampah barang rongsokan terima,Anger
7004,roda permintaan diatur tokopedia terima kasih dsini,Anger
7005,cakep beneran pas anak aq sesuai umur next order lagee,Love
7006,barang mendarat original sesuai deskripsi kemasan rapi seller ramah fast respon pengiriman cepat pokok nya recomended dah makasih tokopedia makasih admin,Love
7007,pesan yg dtg pink yakali pake pink kalo mmg abu abu habis loh fitur chat peneguhan pembeli bersedia ganti warna kardus rusak barang dijual penjual maaf kesalahan yg solusi kekeliruan yg penjual prosesnya banget beli jumat pagi diproses senin alasannya sabtu minggu libur kayak pns ya barangnya gak tersebar banget sakit kalo dipake panggul kesimpulannya not recommended seller at all,Anger
7008,toko toko mati,Fear
7009,positive seller fast respon fast delivery rapih nista positive product diterima sependapat gambar deskripsi recommeded seller,Love
7010,beli nano spray barang bagus kembalikan toko tukar toko ditukar barang barangnya jeleknya tukar merk mixio lihat gambar toko barangnya murah mixio bagus beli menambah uang barang dikirim kesaya mixio tau barang type kecewa sisa uang dikembalikan toko chating sepatah sepatah penjelasan bagainana nasib sisa pembelian mengirim mixio sesuai permintaan beli,Sadness
7011,harga emang ga bohong gampang patah yg kerjar kualitas disarankan tp yg kejar murah silahkan,Fear
7012,bocor koneksi karet keran bocor bertemu erat macet,Sadness
7013,kecewaaa,Sadness
7014,penjualnya ramah respon penjualnya pesanan cepat,Happy
7015,proses pembelian pengiriman aaaaaaa adinin,Anger
7016,barang bagus banget build qualitynya kokoh kucing suka ngebersihin bulunya gampang,Love
7017,sesuai foto tdk tulisan photofast bahan tipis ringkih,Sadness
7018,kecewa,Sadness
7019,harga murah fisik terima gaa sesuai lampu gagang gaa tangkas zoom gaa tangkas parah udah kasih jam keluhan via chat seller aja online utamain kepuasan pelanggan nyari keuntungan gaa berkah,Fear
7020,kertas origami post,Anger
7021,toko beban rusak dibebankan konsumen penjual balon dibebankan pembeli,Anger
7022,bahannya adem warnanya cantik ukuran sesuai terimakasih,Love
7023,tata hasan yg ko sy kecewa bandela pecah kopi k gak tau kesalahan dr selese seler pengantar,Anger
7024,rescue from damage box ngga jg nyampe rumah boxnya,Anger
7025,pengiriman sehari membeli harapan kaya ulasan youtuber tahan kering rantai wrn ringan mengoksidasi penurunan makan beras ayam kehilangan bibir bibir,Anger
7026,permintaan posisi rumah bentaru cilane jakarta picassi celller pengemudi gojic mengambil jalan alternatif hilowo pidato cepatnya tarif sepeda motor online rumah rumah penjual mohon penjual dikonfirmasi mengirim barang langsung surat cepat mengambil,Anger
7027,terima kasih barang mantappp,Happy
7028,direkomendasikan dinding tua dinding lembab mengubah warna berbeda warna isinya label dijamin memenuhi harga ditipu,Fear
7029,pesen yg yg warna putih yg warnanya kusem cenderung warna kuning kaya plastik murah beda ga kaya pertamakali pesen tipis banget,Sadness
7030,mengecewakan digunaka,Sadness
7031,pejabat ramah menghadapi rekomendasi,Love
7032,barang yg dikirim cacat produk sisi yg satunya lepasan tdk nya,Fear
7033,alhamdulillah paketan nya sesuai gambar nya trimakasih,Happy
7034,kesekian kalinya order gingseng nya ckup membantu menaikkan imun tubuh kondisi soup ayam direbus diminum air rebusannya thank,Love
7035,alhamdulillah barang rumah senang terimakasih,Happy
7036,barang sesuai sample,Fear
7037,barang diterima dgn aman respon cepat paking rapi pengiriman cepat dr jadwal makasih,Happy
7038,bak ujut jelek,Anger
7039,pengiriman kebocoran isinya dikirim elemen alternatif bocor,Fear
7040,mengunduh mentransfer file komputer pemutar paalhan data kabel usb gonti terbaik memperbarui drive usb membeli kartu memori eksternal ditulis,Sadness
7041,respon pengiriman cepat barang sesuai pesanan lengkap patah pecah pengemasannya aman,Happy
7042,pengiriman cepet qualitas barangnya jelek kekuatan baterai nya bertahan menit klo dicas suara berdesis,Anger
7043,beli isi ulang pena dikirim isi ulang pena menjual hati jujur,Fear
7044,alhamdulillah paket terima suka terimakasih,Love
7045,kecewa penjual req beli gendongan kado req ucapannya beli difotokan kartunya dikirim teman janjinya difotokan teman menerima barangnya bingung pengirimnya barang wa teman menceritakan tulisan apapaun didalam paketnya bingung tolong ya kedepannya permintaan janji ditepati beli,Sadness
7046,kecewa tunggu respon yg penjual nya,Sadness
7047,packaging buruk gan isolasi terbuka habis dibongkar,Anger
7048,buruk kecewa pakingan gak rapih pake bubble warp aja pas paket sampe udah sobek,Sadness
7049,item rusak seminggu tanggapan penjual buruk garansi percakapan,Fear
7050,barang tipis tdk sesuai dibilang tebal kapok belanja,Fear
7051,barang rusak ga berfungsi ga mainin parahhh,Anger
7052,pengemasan respons bagus pembeli item memiliki dikirim lapangan mendesak pengampunan cobalah memikirkan logika pembaruan firmware setelahnya pembaruan hilang pembaruan terkejut membayar ongkos kirim medan barang diperbaiki dipertukarkan alasan memeriksa tolong berbelanja tolong hati,Anger
7053,parah pengiriman barang gak percaya konsumen malas belanja hadiah yg free gak kirim,Anger
7054,pesanan diterima terima kasih,Happy
7055,sesuai udh belanjaa nggak free gift yg sesuai halaman utama,Fear
7056,gk nyalah parah,Anger
7057,wow sameday respons sm kerugian memilih,Fear
7058,pokoknya suka bgt ama sabun,Love
7059,recommended seller udah order yg kali,Love
7060,antusias dngn playanan toko produktif saran belanja ditoko gak bikin kecewa pelanggan best best toko,Love
7061,krn pesannya barengan packing tp sbnernya bs suapaya aman bubble wrap aja ya pake grab express klo masukin kantong doang kyknya aman aja produk bagus ga kerusakan respon penjual cepat,Happy
7062,jar bahannya bagus yg tutup jar pita tlg diperhatikan lubangnya gampang ditarik smp lepas tp terbalik dgn tutupnya stick yg kekecilan lobangnya stick plastik g menimang hrs diganti tutup stick jd tutup pita tp pe er ngerjainnya krn udh keiket gt maaf reviewnya bagus,Fear
7063,memperbaiki suka produk kuat berfungsi sesuai deskripsi membeli,Love
7064,jelek penyok mengecewakan,Sadness
7065,pesanan yg bs dipake itupun sempurna kemungkinn pecah pengiriman paking,Fear
7066,cepat pengirimannya seller ramah kualitas barangnya mulus recommended,Love
7067,ga barang jijik liatnya kaya kotoran cair bungkusan buang,Anger
7068,fastresp banget ramah pengirimannya gercep banget lv dikaskh jga balonnya pompa sih smg gaada yg bocor,Love
7069,senilai harapan bagasi susah dimainin,Sadness
7070,balut gue dikasih ga peyot gue beli buku,Anger
7071,mantap kipasnya kenceng barangnya berkualitas sesuai harga,Happy
7072,membeli susu periode pengemasan kotak terbuka,Anger
7073,mantaap rekomendasi banget murah murahan enak,Love
7074,pengiriman barang sesuai harga tlg qc nya perbaiki bks jarum jahitannya garis putih kerudung abu yg lbh keliatan,Anger
7075,sesuai diharapkan volume kencang,Fear
7076,proses pengiriman bahan tipis,Fear
7077,sesuai ekspektasi tipis modelnya yg manjur,Fear
7078,penjual menanggapi pengiriman membatalkan menginginkannya peduli,Fear
7079,toko bodoh diisi barang rusak sesuai tujuan beli toko bodoh membeli kipas mini usb elemen toko paket hasil rumah memulihkan uang dibayar uang mini penggemar pembatalan bodoh berharap pelanggan berpikir kali berbelanja toko orang bodoh pindah pindah kecewa membelinya jangkau kasih,Anger
7080,harga,Love
7081,suara deh kualitas suara maaf ya mainan berbentuk handphone,Anger
7082,kutukan parfum biji kopi cocok judul biji kopi kekecewaan penipuan,Anger
7083,barang mantap,Love
7084,kecewa kecewa belanja sdh salah belanja berharap perubahan tp ttp salah,Sadness
7085,nunchuck berhasil harap perhatikan barang dikirim pelanggan mengecewakan,Sadness
7086,chat pengiriman instan jawabanya menyanggupi tp bayar ngga kalo overload knp nyanggupin kacau nih bikin kapok,Anger
7087,nyaman membantu mengecilkan perut melahirkan,Happy
7088,pengepakannya saveti barang terima rusak pecah retak jd terpakai,Fear
7089,to honest barang busuk tangkai patah dikirim salah pas buka ga video unboxing but overall mengecewakan sih kualiatas barang toko kasih notes pemesanan asan check min barang dikirim kapok sih klo,Anger
7090,pembelian sblmnya sdh beli yg army suka bgt beli lg yg light grey size nya beda sm yg army pdhl pilihnya jg size yg grey stlh dipake br sadar jahitan tdk rapi spt ditingkatkan lg qc nya nii,Fear
7091,mati sebelah kecewa pedahal udah kek percaya,Sadness
7092,kebocoran karet basah bubblewrap terdekat isolasi plus cair botol kaca aman,Anger
7093,pengiriman sehari beli krn ekspektasi kaya review youtuber yg bilang awet ga kering ga lengket kalo ketup ga bnr ringan wrn oxidize menggelincir menggelap makan nasi mandung aja udh ilang bener bibir,Anger
7094,bagus produknya fast delivery thank seller,Happy
7095,bau lemon pengiriman halus akurat,Love
7096,beda iklannya,Fear
7097,barangnya gx sesuai yg gambar,Fear
7098,bahannya jelek pokoknya kecewaaaa aja,Anger
7099,bungkusannya ga kuat pecah,Sadness
7100,menerima barang,Fear
7101,barang dikirimkan sesuai harga terjangkau,Happy
7102,respon seller bagus produknya suaranya kalah mic hp internal harga sesuai kualitas,Fear
7103,barang dikirim kotor bekas double tape terbuka rambut deskripsi bekas,Fear
7104,proses pengiriman bahan tipis,Fear
7105,barangnya sederajat bagus makasih min,Love
7106,mantap barangg cepeatt sampaii barang bagus penjual nyaa fast respons banget packingan oke banget aman tempatt barangnya kerennn bangettt,Love
7107,beban bagus bocor dibagian kanal operasikan,Sadness
7108,aparatus sembuh gak dipakai dipakai menit udah overload nunggu memakan yg,Sadness
7109,produk senilai deskripsi penjual dikirimkan merodok solusi instruksi ditulis deskripsi,Fear
7110,trigger nya ampas,Anger
7111,bahan konstruksi kuat rusak,Fear
7112,bubel ud atc,Fear
7113,admin toko tdk sopan santun cari solusi msalah emosional hina pembeli gk pnya etika gk sekolah x,Fear
7114,toko barang rusak biaya dibebankan konsumen penjual gelembung dibebankan pembeli,Anger
7115,barang dikirim sesuai barang diterima,Sadness
7116,selangnya robek tasnya jg robel sudut,Fear
7117,klamaan pengiriman pesen urgent pke ojek online biar lngsng smpe dikirim pke tiki bsk nya br smpe,Sadness
7118,bagus banget,Love
7119,isi kemasan kardus rusak,Anger
7120,seller responsif packing aman pengiriman cepat sayangnya barang dicek dgn teliti kirim pembeli sadar cacat produk utk retur barang jumat pakai barangnya retur,Fear
7121,tko libur ga ad pmbritahuannya pdhl aq psn sblm tgl merah chat dibls cm stu kta slma jam hmpir sja kulaporin pokok pertalian,Anger
7122,barangnya bagus banget kak tahan jg,Happy
7123,bintang operasinya lambat barang kamis pengiriman barang minggu sore kesalahan surat cepat menempatkan operasi kamis sabtu malam kurir informasi penjual membaca late policy of tolerance kamis minggu,Anger
7124,pesan box disegel plastik buah segel maksudnya ya dibedakan higenitas masker,Fear
7125,cepat pwngirima tp sayanng beli buku tp buku halamannya kepotong sehinggaa buku tsbut jd bs dipakaii sy keburu konfirmasi penerimaan bukunya dl stlah konfirmasi dgn penjual alias japri memuaskan,Sadness
7126,biarkan gambar bercerita pesan bh yg rusak bh jgn percaya balasan pembelaan apapun seller amanah alasan rusak expedisi letak cacat expedisi yg expedisi ceroboh packingan kardus satuannya bubble tipis seadanya tempelan fragile pesan bubble kardus tambahan seller berusaha dilimpahkan biar diganti asuransi untung diviseo unboxing ditolak jg dr expedisi cerita lebar ulasan berhubung kenyamanan buyer utk pertimbangan bacalah waspadalah waspadalah itikad berusaha lepas tangan bahaya rusak tokopedia seller dikasih note proses dichat kirim utk hati hati utk dijual ajukan resolusi pengambalian dana tokopedia tp dialihkan asuransi utk tokopeda refund dana trims admin,Fear
7127,penjual bagus barangnya bagus sesuai pesanan dikemas rapi memesan,Love
7128,seller pengiriman barang beli barang yg kirim cuman barang yg dikirim pesanan alhasil cuman barang yg pesan yg nyampe ngasih resi jg sesuai pengajuan komplain admin slow respon official store ga menjamin deh,Sadness
7129,mantabbb default dahhh topp,Love
7130,beli merk kulkasnya ga bagus proses pendinginan kompressornya suranya keras berisik sumpah ganggu banget,Anger
7131,sori bahan kado dudukan pke sterofoam lg,Sadness
7132,negatif,Sadness
7133,barang ori harga murah seller fast response ramah barang cepat,Happy
